image_name,target
ISIC_5392789,0.056712676
ISIC_5392923,0.07737335
ISIC_5393971,0.13229226
ISIC_5395704,0.08987596
ISIC_5397969,0.39955267
ISIC_5398024,0.12825222
ISIC_5399201,0.084144875
ISIC_5399722,0.13111226
ISIC_5399850,0.18070482
ISIC_5400056,0.3528498
ISIC_5401032,0.1571379
ISIC_5401768,0.110560395
ISIC_5403261,0.12644069
ISIC_5403285,0.12672563
ISIC_5403736,0.08007099
ISIC_5403880,0.4192315
ISIC_5406945,0.25185442
ISIC_5407909,0.3388814
ISIC_5408357,0.22160515
ISIC_5410137,0.11771929
ISIC_5410641,0.08047164
ISIC_5410789,0.08958177
ISIC_5410816,0.2098886
ISIC_5411152,0.6233556
ISIC_5411356,0.04408444
ISIC_5411972,0.10183805
ISIC_5412416,0.083412364
ISIC_5412438,0.16131613
ISIC_5415096,0.15745178
ISIC_5415765,0.07047628
ISIC_5415822,0.3114959
ISIC_5416029,0.05798917
ISIC_5416338,0.26289952
ISIC_5418007,0.19669041
ISIC_5418351,0.15029673
ISIC_5418992,0.18632552
ISIC_5419254,0.096076906
ISIC_5419426,0.17194915
ISIC_5419657,0.25269604
ISIC_5419668,0.2143453
ISIC_5420567,0.09096988
ISIC_5421552,0.064068526
ISIC_5421651,0.12755649
ISIC_5422333,0.040804733
ISIC_5422892,0.037602354
ISIC_5423251,0.40159455
ISIC_5423554,0.33486885
ISIC_5423741,0.5078052
ISIC_5424954,0.04094875
ISIC_5426249,0.5325279
ISIC_5428000,0.13179563
ISIC_5429359,0.317757
ISIC_5430817,0.22610815
ISIC_5433526,0.049462907
ISIC_5433808,0.08683423
ISIC_5433830,0.31737545
ISIC_5434740,0.046877183
ISIC_5435156,0.23454657
ISIC_5435958,0.040526837
ISIC_5436258,0.07027744
ISIC_5437632,0.0695021
ISIC_5437769,0.13013048
ISIC_5438598,0.18944375
ISIC_5438774,0.06639322
ISIC_5440349,0.3220495
ISIC_5442471,0.030013567
ISIC_5443343,0.058899164
ISIC_5443694,0.21322998
ISIC_5443967,0.081372336
ISIC_5446126,0.09567909
ISIC_5446229,0.24081144
ISIC_5446305,0.12633522
ISIC_5447745,0.25681663
ISIC_5448572,0.09376762
ISIC_5453550,0.20088911
ISIC_5453965,0.123032525
ISIC_5454664,0.27787164
ISIC_5456754,0.11027725
ISIC_5456850,0.041577786
ISIC_5458475,0.14114237
ISIC_5462474,0.08720859
ISIC_5464296,0.05472868
ISIC_5466110,0.21005592
ISIC_5467408,0.07650691
ISIC_5467877,0.25263244
ISIC_5470777,0.047875322
ISIC_5470845,0.36076397
ISIC_5471585,0.23781827
ISIC_5472411,0.06464158
ISIC_5472565,0.14580414
ISIC_5473977,0.17731896
ISIC_5475115,0.07647102
ISIC_5475276,0.1558705
ISIC_5476552,0.07221203
ISIC_5477755,0.13244098
ISIC_5478624,0.08935914
ISIC_5483744,0.1710118
ISIC_5483787,0.028127927
ISIC_5484280,0.17827633
ISIC_5484843,0.11149951
ISIC_5485368,0.077635765
ISIC_5486638,0.22478934
ISIC_5486811,0.07122261
ISIC_5488695,0.32859898
ISIC_5488923,0.35850856
ISIC_5490573,0.17402372
ISIC_5490874,0.029571569
ISIC_5492585,0.14922193
ISIC_5495612,0.18290332
ISIC_5496072,0.29366463
ISIC_5496889,0.09592322
ISIC_5497040,0.4275848
ISIC_5497586,0.2856657
ISIC_5499841,0.043542244
ISIC_5500783,0.21604767
ISIC_5501466,0.16420679
ISIC_5501813,0.0792788
ISIC_5502735,0.13666002
ISIC_5502759,0.097624585
ISIC_5503017,0.052128743
ISIC_5503450,0.17658868
ISIC_5505130,0.10059023
ISIC_5505677,0.4919501
ISIC_5506906,0.03004151
ISIC_5507809,0.13421741
ISIC_5507883,0.27309546
ISIC_5508489,0.035671614
ISIC_5511356,0.10494636
ISIC_5512195,0.10339074
ISIC_5515689,0.07584495
ISIC_5515761,0.24267593
ISIC_5516080,0.15442672
ISIC_5516645,0.28961703
ISIC_5518908,0.065345496
ISIC_5519109,0.10215285
ISIC_5519153,0.15034142
ISIC_5520837,0.17739794
ISIC_5520987,0.308151
ISIC_5527106,0.15965922
ISIC_5530515,0.037825674
ISIC_5531040,0.37607065
ISIC_5531729,0.18817818
ISIC_5533324,0.14732397
ISIC_5533685,0.07468209
ISIC_5533724,0.10029842
ISIC_5533867,0.4380125
ISIC_5535061,0.22274652
ISIC_5535308,0.07406328
ISIC_5537005,0.12818603
ISIC_5537240,0.13465336
ISIC_5538282,0.07786195
ISIC_5539423,0.3097065
ISIC_5539445,0.23138602
ISIC_5539665,0.08677257
ISIC_5539687,0.15381739
ISIC_5540092,0.06366358
ISIC_5540215,0.07423676
ISIC_5540918,0.05009892
ISIC_5540957,0.14031723
ISIC_5541162,0.04896439
ISIC_5541445,0.66077566
ISIC_5541526,0.068483636
ISIC_5541720,0.04043556
ISIC_5541830,0.031672187
ISIC_5541989,0.08211236
ISIC_5542248,0.14253029
ISIC_5543382,0.13615602
ISIC_5543962,0.1515115
ISIC_5544312,0.2291009
ISIC_5545935,0.09862352
ISIC_5547173,0.06752655
ISIC_5548310,0.062535934
ISIC_5549462,0.20131543
ISIC_5550366,0.16095209
ISIC_5554930,0.1459485
ISIC_5555122,0.23042636
ISIC_5555418,0.0783188
ISIC_5556037,0.14573331
ISIC_5559277,0.14628017
ISIC_5559494,0.19178021
ISIC_5559931,0.22197798
ISIC_5560509,0.14500788
ISIC_5560779,0.27323025
ISIC_5561701,0.1906851
ISIC_5563510,0.079273425
ISIC_5564149,0.1144858
ISIC_5564375,0.08678733
ISIC_5564959,0.15816872
ISIC_5565342,0.13341182
ISIC_5565758,0.16992629
ISIC_5565859,0.12592705
ISIC_5565917,0.08904425
ISIC_5566502,0.14740472
ISIC_5567033,0.29449496
ISIC_5567187,0.060646705
ISIC_5567865,0.035423417
ISIC_5568321,0.13514192
ISIC_5568735,0.16144575
ISIC_5569800,0.06496832
ISIC_5571037,0.3490141
ISIC_5571443,0.048297137
ISIC_5572106,0.091119975
ISIC_5572984,0.09905006
ISIC_5573288,0.092275135
ISIC_5574898,0.058727317
ISIC_5575241,0.06718047
ISIC_5576230,0.038393356
ISIC_5576295,0.10294046
ISIC_5576438,0.3900469
ISIC_5576756,0.091227606
ISIC_5576762,0.08284332
ISIC_5577319,0.3690545
ISIC_5578839,0.061598163
ISIC_5580945,0.07406894
ISIC_5581560,0.16741511
ISIC_5582992,0.1532373
ISIC_5583376,0.24904999
ISIC_5583936,0.07069841
ISIC_5585090,0.21934116
ISIC_5586123,0.4833266
ISIC_5587048,0.041949272
ISIC_5587177,0.053956844
ISIC_5587315,0.068250485
ISIC_5588931,0.083811775
ISIC_5590234,0.38729572
ISIC_5590761,0.077512115
ISIC_5591452,0.091330074
ISIC_5592614,0.06819643
ISIC_5592776,0.13048962
ISIC_5593123,0.14719547
ISIC_5594667,0.06850789
ISIC_5597182,0.092373155
ISIC_5597578,0.12640578
ISIC_5598610,0.33556694
ISIC_5599751,0.15476874
ISIC_5600375,0.2821559
ISIC_5600551,0.07545346
ISIC_5600700,0.06562904
ISIC_5602249,0.38702673
ISIC_5602856,0.11414616
ISIC_5603057,0.19104557
ISIC_5605645,0.26186442
ISIC_5606526,0.13497338
ISIC_5606925,0.054488022
ISIC_5607261,0.22395901
ISIC_5608269,0.072997
ISIC_5608711,0.2115372
ISIC_5611182,0.25736094
ISIC_5612963,0.22762606
ISIC_5613408,0.15819368
ISIC_5614321,0.07577498
ISIC_5618182,0.24905005
ISIC_5618649,0.07151027
ISIC_5619213,0.104769036
ISIC_5619486,0.19117084
ISIC_5620287,0.060866166
ISIC_5622428,0.37013
ISIC_5622725,0.08763184
ISIC_5623119,0.2324414
ISIC_5623874,0.050432153
ISIC_5624387,0.11910095
ISIC_5624407,0.19129066
ISIC_5624772,0.06318513
ISIC_5626138,0.11197136
ISIC_5626995,0.24005227
ISIC_5627557,0.25160363
ISIC_5628761,0.14898925
ISIC_5629414,0.17977887
ISIC_5630715,0.22937517
ISIC_5630766,0.050201833
ISIC_5631254,0.28690225
ISIC_5631587,0.15310416
ISIC_5631948,0.079863265
ISIC_5634577,0.23332779
ISIC_5635036,0.118016556
ISIC_5635429,0.38333926
ISIC_5635478,0.11825232
ISIC_5636578,0.16881461
ISIC_5637379,0.2059609
ISIC_5637617,0.2194365
ISIC_5638807,0.22423013
ISIC_5643279,0.13882793
ISIC_5643748,0.15297367
ISIC_5644005,0.09472793
ISIC_5648436,0.12441599
ISIC_5649453,0.046017706
ISIC_5652425,0.050286256
ISIC_5655022,0.15290932
ISIC_5658587,0.1117249
ISIC_5659637,0.51674557
ISIC_5662562,0.16091363
ISIC_5664024,0.32500115
ISIC_5664060,0.20506644
ISIC_5664143,0.21487322
ISIC_5664695,0.45703658
ISIC_5665733,0.055559665
ISIC_5666134,0.21432467
ISIC_5668654,0.310933
ISIC_5669245,0.15305695
ISIC_5670543,0.082091644
ISIC_5670844,0.35028443
ISIC_5671076,0.17175761
ISIC_5672457,0.22237904
ISIC_5673944,0.08374392
ISIC_5674930,0.117008045
ISIC_5675151,0.08061291
ISIC_5675309,0.054858297
ISIC_5675376,0.21925612
ISIC_5675664,0.052807845
ISIC_5678565,0.091767326
ISIC_5678849,0.3381493
ISIC_5679644,0.15640834
ISIC_5679779,0.15614311
ISIC_5679940,0.10114567
ISIC_5680197,0.07766571
ISIC_5681289,0.105772376
ISIC_5681301,0.07353933
ISIC_5681752,0.4141558
ISIC_5682353,0.0888047
ISIC_5682842,0.14482424
ISIC_5683180,0.22218609
ISIC_5687097,0.07627236
ISIC_5688063,0.24869414
ISIC_5688895,0.07917645
ISIC_5689896,0.22703667
ISIC_5690889,0.18881558
ISIC_5690955,0.057453763
ISIC_5692444,0.20675513
ISIC_5693635,0.15344591
ISIC_5694968,0.280731
ISIC_5696174,0.05439355
ISIC_5696877,0.08610968
ISIC_5697382,0.08901663
ISIC_5698553,0.12625775
ISIC_5698863,0.23111539
ISIC_5700242,0.07091343
ISIC_5700419,0.1387234
ISIC_5701862,0.13421512
ISIC_5701922,0.15492085
ISIC_5702257,0.3724076
ISIC_5702422,0.1776519
ISIC_5703063,0.0878963
ISIC_5703542,0.31976685
ISIC_5703633,0.078836024
ISIC_5705356,0.07659866
ISIC_5706387,0.042604066
ISIC_5707071,0.25025168
ISIC_5708272,0.12438023
ISIC_5708420,0.1964777
ISIC_5709287,0.35001433
ISIC_5710199,0.047625672
ISIC_5710876,0.066251546
ISIC_5711802,0.13194433
ISIC_5712569,0.38468656
ISIC_5712915,0.21553978
ISIC_5712969,0.33647949
ISIC_5713011,0.24604201
ISIC_5713093,0.13292226
ISIC_5713173,0.13972351
ISIC_5714065,0.032822657
ISIC_5714211,0.13834634
ISIC_5714278,0.21333787
ISIC_5714684,0.12692192
ISIC_5714720,0.11555829
ISIC_5714730,0.099965796
ISIC_5714747,0.23738948
ISIC_5714992,0.107449844
ISIC_5718241,0.10968182
ISIC_5718520,0.09425541
ISIC_5718931,0.2053359
ISIC_5719373,0.04079277
ISIC_5719436,0.4251063
ISIC_5720944,0.27769393
ISIC_5721530,0.11490238
ISIC_5721613,0.031876534
ISIC_5723782,0.14152136
ISIC_5725417,0.1106046
ISIC_5725671,0.24857625
ISIC_5729621,0.27013737
ISIC_5730606,0.14118268
ISIC_5731435,0.056588847
ISIC_5731724,0.09361865
ISIC_5733991,0.14799953
ISIC_5734126,0.05346057
ISIC_5735204,0.049404234
ISIC_5735668,0.15582374
ISIC_5736252,0.14682548
ISIC_5736865,0.06827921
ISIC_5737211,0.27966776
ISIC_5737322,0.07116412
ISIC_5738160,0.17526181
ISIC_5739375,0.18861835
ISIC_5740353,0.26569584
ISIC_5740954,0.19036281
ISIC_5741024,0.08319782
ISIC_5742807,0.16226909
ISIC_5744097,0.20255192
ISIC_5745743,0.06049628
ISIC_5745886,0.06669234
ISIC_5746049,0.08015087
ISIC_5747282,0.058929633
ISIC_5747412,0.10093822
ISIC_5749591,0.14747567
ISIC_5749893,0.07935552
ISIC_5750800,0.05862073
ISIC_5751001,0.06033305
ISIC_5752353,0.13894112
ISIC_5753616,0.03775891
ISIC_5756801,0.13563171
ISIC_5758834,0.060634434
ISIC_5759520,0.032379348
ISIC_5761233,0.173286
ISIC_5761512,0.09073785
ISIC_5763418,0.101752356
ISIC_5763460,0.25946572
ISIC_5763939,0.23302479
ISIC_5763997,0.052217185
ISIC_5764132,0.12974465
ISIC_5764228,0.203405
ISIC_5764234,0.11374197
ISIC_5766302,0.055357337
ISIC_5767868,0.24909525
ISIC_5768029,0.17547594
ISIC_5768273,0.05680857
ISIC_5769117,0.18573835
ISIC_5769412,0.3860253
ISIC_5771890,0.29820472
ISIC_5773751,0.13393302
ISIC_5774209,0.08894474
ISIC_5774467,0.19956824
ISIC_5774484,0.62271893
ISIC_5775178,0.12647681
ISIC_5775179,0.1675016
ISIC_5775317,0.13369782
ISIC_5776649,0.37223846
ISIC_5777319,0.36050478
ISIC_5778001,0.1092415
ISIC_5778547,0.046138905
ISIC_5779037,0.06000908
ISIC_5782456,0.26218915
ISIC_5783324,0.04208883
ISIC_5784177,0.10687592
ISIC_5784853,0.31180462
ISIC_5785239,0.41639757
ISIC_5786713,0.029429596
ISIC_5787155,0.15502246
ISIC_5787158,0.043750178
ISIC_5787501,0.23425896
ISIC_5787648,0.10668971
ISIC_5787712,0.17098312
ISIC_5788972,0.0594303
ISIC_5789959,0.22874036
ISIC_5790192,0.039130837
ISIC_5790931,0.2460181
ISIC_5791555,0.36820093
ISIC_5791810,0.039319795
ISIC_5793340,0.24072461
ISIC_5793721,0.17642786
ISIC_5794323,0.1344717
ISIC_5794395,0.12833059
ISIC_5795173,0.10251544
ISIC_5795436,0.5908371
ISIC_5795668,0.064517096
ISIC_5797446,0.22893462
ISIC_5797747,0.1599404
ISIC_5797949,0.1381444
ISIC_5798657,0.08560212
ISIC_5798789,0.16652825
ISIC_5800043,0.08726416
ISIC_5800220,0.09199369
ISIC_5800224,0.07128777
ISIC_5800765,0.08198967
ISIC_5801108,0.5526841
ISIC_5801193,0.2055422
ISIC_5802864,0.082359545
ISIC_5802893,0.1626913
ISIC_5803045,0.06681819
ISIC_5803768,0.1197529
ISIC_5804623,0.09596384
ISIC_5805753,0.10741589
ISIC_5806291,0.098121725
ISIC_5807012,0.16420381
ISIC_5807899,0.55444753
ISIC_5808864,0.11369133
ISIC_5810057,0.1813138
ISIC_5812618,0.03511823
ISIC_5812629,0.068403974
ISIC_5815193,0.26530197
ISIC_5815276,0.09758256
ISIC_5815409,0.38080856
ISIC_5817062,0.0860403
ISIC_5817573,0.061363507
ISIC_5817984,0.16436589
ISIC_5818519,0.20474598
ISIC_5819533,0.2628908
ISIC_5819597,0.20877168
ISIC_5820225,0.083437875
ISIC_5820450,0.10664137
ISIC_5820918,0.051886387
ISIC_5821781,0.09691756
ISIC_5822125,0.15738134
ISIC_5822651,0.045971323
ISIC_5823606,0.03280914
ISIC_5823667,0.11342104
ISIC_5827723,0.07349759
ISIC_5827759,0.09093521
ISIC_5828210,0.22404297
ISIC_5828980,0.1448961
ISIC_5829099,0.10129063
ISIC_5830849,0.04629164
ISIC_5831411,0.23061948
ISIC_5832048,0.17793766
ISIC_5832642,0.08869131
ISIC_5832709,0.123454474
ISIC_5835846,0.18311319
ISIC_5836132,0.16322784
ISIC_5842884,0.07068388
ISIC_5844164,0.23615634
ISIC_5844458,0.16297701
ISIC_5844609,0.25587186
ISIC_5845864,0.119589545
ISIC_5847821,0.30271956
ISIC_5847839,0.21692076
ISIC_5847979,0.113915995
ISIC_5850513,0.25562575
ISIC_5851846,0.06837164
ISIC_5852300,0.1742181
ISIC_5852478,0.04568553
ISIC_5854410,0.199075
ISIC_5856636,0.1751329
ISIC_5856841,0.12971346
ISIC_5856952,0.1400802
ISIC_5857128,0.4687573
ISIC_5857931,0.08783072
ISIC_5858452,0.06901343
ISIC_5858575,0.16812411
ISIC_5859817,0.056797564
ISIC_5861567,0.06303349
ISIC_5861837,0.13818865
ISIC_5864666,0.06435726
ISIC_5865496,0.26598382
ISIC_5865753,0.28990746
ISIC_5866313,0.26449206
ISIC_5866452,0.0540811
ISIC_5867064,0.061365753
ISIC_5867760,0.23329213
ISIC_5869109,0.07350162
ISIC_5869607,0.117390014
ISIC_5871354,0.10039494
ISIC_5872519,0.12678812
ISIC_5872609,0.09696212
ISIC_5872962,0.05145942
ISIC_5873723,0.120245315
ISIC_5874097,0.2372673
ISIC_5875377,0.039884694
ISIC_5875752,0.19897409
ISIC_5876026,0.13178508
ISIC_5876203,0.38960278
ISIC_5876339,0.08520274
ISIC_5876608,0.116346955
ISIC_5877881,0.16933084
ISIC_5878196,0.11275618
ISIC_5879037,0.34965554
ISIC_5879313,0.096700124
ISIC_5882237,0.2956849
ISIC_5883000,0.15275078
ISIC_5883562,0.09635951
ISIC_5883709,0.19654672
ISIC_5884699,0.08718769
ISIC_5885225,0.08130629
ISIC_5887793,0.15541843
ISIC_5888756,0.20190945
ISIC_5889171,0.17089055
ISIC_5889229,0.3707944
ISIC_5889500,0.09722201
ISIC_5889822,0.114340924
ISIC_5889981,0.2131288
ISIC_5890128,0.39292407
ISIC_5890372,0.022227306
ISIC_5891752,0.2503577
ISIC_5892469,0.17936848
ISIC_5893329,0.17645058
ISIC_5894347,0.24945624
ISIC_5896768,0.1810457
ISIC_5897093,0.41709727
ISIC_5898235,0.4644184
ISIC_5898685,0.045779686
ISIC_5900361,0.1761657
ISIC_5900599,0.1332515
ISIC_5901955,0.4535984
ISIC_5901962,0.16327623
ISIC_5902290,0.1306432
ISIC_5902625,0.04671651
ISIC_5904077,0.05242818
ISIC_5904671,0.067214146
ISIC_5904715,0.22051807
ISIC_5906485,0.22177048
ISIC_5907145,0.06768228
ISIC_5908427,0.042013593
ISIC_5909378,0.06888403
ISIC_5909829,0.30153203
ISIC_5909922,0.07952235
ISIC_5910096,0.08888433
ISIC_5910624,0.11726393
ISIC_5910903,0.08516108
ISIC_5911171,0.36327574
ISIC_5913285,0.15800324
ISIC_5914041,0.07513386
ISIC_5915536,0.05199926
ISIC_5915563,0.1370261
ISIC_5915965,0.062182732
ISIC_5916147,0.23716088
ISIC_5916304,0.07598706
ISIC_5916689,0.19417539
ISIC_5916999,0.1003719
ISIC_5917729,0.3406487
ISIC_5917737,0.15810323
ISIC_5919372,0.11595613
ISIC_5920930,0.18903986
ISIC_5921042,0.14802086
ISIC_5921996,0.29421663
ISIC_5922835,0.09163227
ISIC_5923107,0.14325574
ISIC_5924012,0.060424782
ISIC_5925612,0.041697703
ISIC_5926184,0.22998336
ISIC_5926577,0.26947758
ISIC_5928225,0.075993225
ISIC_5928882,0.25902838
ISIC_5930869,0.31981087
ISIC_5930965,0.05019314
ISIC_5931154,0.09902586
ISIC_5931285,0.11038862
ISIC_5932219,0.03824445
ISIC_5933157,0.24473257
ISIC_5934718,0.32870367
ISIC_5935067,0.14004087
ISIC_5936480,0.14798932
ISIC_5936603,0.16538557
ISIC_5936614,0.028938597
ISIC_5938088,0.28537977
ISIC_5938720,0.2094994
ISIC_5938978,0.22818828
ISIC_5940742,0.044280015
ISIC_5940904,0.11710093
ISIC_5942063,0.10332563
ISIC_5942663,0.41334996
ISIC_5943046,0.09832381
ISIC_5943063,0.13711016
ISIC_5943122,0.13229784
ISIC_5943909,0.06939761
ISIC_5944001,0.22713268
ISIC_5944138,0.051448572
ISIC_5944489,0.09061442
ISIC_5944731,0.28376234
ISIC_5945275,0.0811471
ISIC_5946539,0.30069217
ISIC_5948784,0.14988816
ISIC_5949215,0.23648062
ISIC_5949989,0.1311454
ISIC_5950965,0.17832078
ISIC_5951778,0.092260376
ISIC_5952123,0.13017175
ISIC_5952196,0.050612915
ISIC_5952287,0.095215455
ISIC_5953127,0.17594074
ISIC_5954698,0.44118994
ISIC_5955441,0.18762584
ISIC_5955496,0.067668654
ISIC_5955612,0.26872158
ISIC_5956645,0.05972501
ISIC_5956842,0.056301273
ISIC_5956917,0.2532143
ISIC_5957058,0.18152718
ISIC_5959091,0.06768263
ISIC_5960080,0.30136982
ISIC_5960275,0.06551047
ISIC_5960594,0.03952198
ISIC_5961015,0.069265015
ISIC_5962490,0.09334181
ISIC_5962903,0.16463453
ISIC_5963668,0.04635454
ISIC_5966072,0.07014528
ISIC_5966532,0.03626551
ISIC_5966715,0.08669464
ISIC_5966973,0.07241653
ISIC_5968489,0.12739293
ISIC_5968617,0.06045993
ISIC_5968620,0.19080372
ISIC_5969279,0.0903058
ISIC_5970528,0.058758408
ISIC_5971127,0.16811046
ISIC_5972532,0.08401198
ISIC_5972858,0.1871758
ISIC_5972909,0.32621837
ISIC_5973949,0.06782489
ISIC_5974832,0.045673113
ISIC_5975337,0.10243627
ISIC_5975347,0.047437042
ISIC_5976171,0.071499184
ISIC_5977193,0.07963894
ISIC_5977573,0.31360635
ISIC_5978407,0.41799656
ISIC_5978547,0.24597926
ISIC_5978769,0.13562211
ISIC_5980313,0.17550723
ISIC_5980491,0.1492434
ISIC_5981219,0.40082246
ISIC_5981857,0.29046765
ISIC_5984819,0.1742181
ISIC_5984924,0.092770085
ISIC_5986967,0.12820032
ISIC_5987104,0.0229724
ISIC_5987173,0.09248059
ISIC_5987848,0.17013216
ISIC_5988027,0.08110165
ISIC_5989803,0.2718163
ISIC_5993177,0.17655137
ISIC_5994923,0.6055736
ISIC_5995007,0.05168589
ISIC_5995725,0.029946495
ISIC_5996158,0.41426134
ISIC_5997439,0.09842874
ISIC_5997599,0.36911732
ISIC_5998319,0.08782724
ISIC_5998336,0.065458305
ISIC_5998628,0.16444942
ISIC_5999402,0.067585096
ISIC_6000877,0.2631895
ISIC_6000990,0.15560658
ISIC_6001221,0.20970587
ISIC_6002003,0.08584459
ISIC_6003295,0.15640715
ISIC_6003435,0.07312986
ISIC_6004321,0.1477007
ISIC_6004483,0.29069775
ISIC_6006218,0.08210943
ISIC_6006834,0.07671262
ISIC_6007856,0.123031974
ISIC_6007897,0.1957465
ISIC_6009394,0.13809837
ISIC_6009646,0.29725814
ISIC_6009651,0.098497435
ISIC_6010003,0.090852305
ISIC_6014597,0.08684991
ISIC_6014626,0.13090548
ISIC_6016074,0.13575163
ISIC_6016463,0.080041334
ISIC_6017003,0.27242926
ISIC_6018150,0.2771203
ISIC_6018671,0.08274175
ISIC_6019530,0.093547
ISIC_6020323,0.36397284
ISIC_6021082,0.17961223
ISIC_6022836,0.18499407
ISIC_6022948,0.08805962
ISIC_6024316,0.15062161
ISIC_6024601,0.04982809
ISIC_6024613,0.04495581
ISIC_6024685,0.20477486
ISIC_6026720,0.07487956
ISIC_6026959,0.34164515
ISIC_6026965,0.07276219
ISIC_6027473,0.046402086
ISIC_6027577,0.1109821
ISIC_6028189,0.3148379
ISIC_6028985,0.27085808
ISIC_6031295,0.13841164
ISIC_6033442,0.033332665
ISIC_6033769,0.11041665
ISIC_6035240,0.27979037
ISIC_6036423,0.23187654
ISIC_6039301,0.15004304
ISIC_6039329,0.23660903
ISIC_6039531,0.30731517
ISIC_6040548,0.31045932
ISIC_6043317,0.07429092
ISIC_6043529,0.19068834
ISIC_6043875,0.08324074
ISIC_6043934,0.08079098
ISIC_6044590,0.053387456
ISIC_6048977,0.21642117
ISIC_6048978,0.1088933
ISIC_6051029,0.26086348
ISIC_6051050,0.08676079
ISIC_6051613,0.073353395
ISIC_6051885,0.1836268
ISIC_6052137,0.07673938
ISIC_6053201,0.08943158
ISIC_6053337,0.14264396
ISIC_6055913,0.041810293
ISIC_6056557,0.097407475
ISIC_6056861,0.104719676
ISIC_6057427,0.13502228
ISIC_6058305,0.342956
ISIC_6059520,0.25416324
ISIC_6059889,0.06564251
ISIC_6060065,0.092195
ISIC_6060411,0.040321797
ISIC_6060792,0.3338059
ISIC_6061137,0.1764464
ISIC_6062422,0.051956363
ISIC_6062739,0.04574399
ISIC_6063008,0.05709637
ISIC_6064159,0.38387632
ISIC_6065004,0.20142063
ISIC_6066866,0.08322169
ISIC_6067708,0.34844527
ISIC_6068444,0.34321478
ISIC_6069208,0.051909305
ISIC_6070288,0.04993444
ISIC_6070537,0.15613873
ISIC_6071805,0.15757851
ISIC_6072134,0.08388629
ISIC_6072532,0.21920693
ISIC_6073734,0.12479055
ISIC_6074397,0.19257519
ISIC_6081327,0.07119877
ISIC_6081653,0.18227863
ISIC_6082446,0.148313
ISIC_6082685,0.11302881
ISIC_6084477,0.12648244
ISIC_6084895,0.057000577
ISIC_6085649,0.21584599
ISIC_6087077,0.3099227
ISIC_6089993,0.23255157
ISIC_6092058,0.06649632
ISIC_6093357,0.13536136
ISIC_6093500,0.12493362
ISIC_6093649,0.08187078
ISIC_6094116,0.03968194
ISIC_6096490,0.18689671
ISIC_6096565,0.5656644
ISIC_6097209,0.085892044
ISIC_6097857,0.25636664
ISIC_6098830,0.24008651
ISIC_6101337,0.15563755
ISIC_6102229,0.05625359
ISIC_6102805,0.38419968
ISIC_6102938,0.16839239
ISIC_6103380,0.04928834
ISIC_6105717,0.17616248
ISIC_6107317,0.109737195
ISIC_6111250,0.06299923
ISIC_6113741,0.051725425
ISIC_6115225,0.15793374
ISIC_6115711,0.14740619
ISIC_6118637,0.129096
ISIC_6118712,0.26116842
ISIC_6118768,0.036239397
ISIC_6119291,0.06232483
ISIC_6120143,0.08216926
ISIC_6120158,0.29768872
ISIC_6120545,0.18304753
ISIC_6121082,0.077433474
ISIC_6122007,0.03604445
ISIC_6122407,0.030346554
ISIC_6122897,0.27836323
ISIC_6122906,0.47483987
ISIC_6125633,0.32418013
ISIC_6128464,0.2777478
ISIC_6129073,0.17611936
ISIC_6129280,0.1495808
ISIC_6130016,0.05870042
ISIC_6131888,0.10875599
ISIC_6132443,0.20746727
ISIC_6132521,0.26978368
ISIC_6133252,0.1587734
ISIC_6133278,0.13618115
ISIC_6133571,0.18632564
ISIC_6135759,0.08006586
ISIC_6136227,0.17655966
ISIC_6136714,0.12121133
ISIC_6137841,0.1144645
ISIC_6138923,0.039249707
ISIC_6139839,0.08517225
ISIC_6140475,0.07084645
ISIC_6140637,0.13444093
ISIC_6141023,0.115593135
ISIC_6143045,0.065138765
ISIC_6144806,0.2300928
ISIC_6147174,0.121786736
ISIC_6147889,0.19468562
ISIC_6148454,0.14188968
ISIC_6148710,0.37863857
ISIC_6149394,0.17419651
ISIC_6149823,0.17330423
ISIC_6149990,0.04629665
ISIC_6150597,0.08865365
ISIC_6151236,0.08489249
ISIC_6153793,0.045045376
ISIC_6153943,0.16510303
ISIC_6154102,0.38113928
ISIC_6156918,0.044476956
ISIC_6157009,0.05065486
ISIC_6159592,0.07282515
ISIC_6159600,0.3051088
ISIC_6164205,0.15036167
ISIC_6164865,0.041389644
ISIC_6165518,0.26891822
ISIC_6165920,0.34838036
ISIC_6166514,0.21386346
ISIC_6168190,0.06765128
ISIC_6169239,0.25878945
ISIC_6170663,0.045476783
ISIC_6171146,0.13253196
ISIC_6171201,0.057056256
ISIC_6174589,0.09420982
ISIC_6174690,0.05937875
ISIC_6174724,0.11802341
ISIC_6175325,0.13478333
ISIC_6175914,0.07849066
ISIC_6177015,0.19138177
ISIC_6179117,0.06029753
ISIC_6180307,0.14110473
ISIC_6180603,0.14685988
ISIC_6181315,0.24912675
ISIC_6182346,0.08550753
ISIC_6182913,0.11125287
ISIC_6183500,0.05816876
ISIC_6184049,0.18501154
ISIC_6184616,0.47720867
ISIC_6184815,0.043019883
ISIC_6185319,0.124472
ISIC_6185606,0.10171588
ISIC_6185801,0.17795925
ISIC_6185993,0.08897515
ISIC_6186432,0.22143483
ISIC_6187989,0.19226868
ISIC_6188565,0.18345474
ISIC_6190621,0.4810759
ISIC_6192019,0.040853452
ISIC_6192132,0.14391777
